secondary_name,objectid,address,feat_type,sub_type,vanity_name,name,bldg,parent_name,parent_type,acreage,parent_acreage
,4568,500 E MOUNT PLEASANT AVE,House of Worship,,,Holy Cross Lutheran Church,Y,,,0.30917142,
,3603,1900-40 BYBERRY RD,Park,,,Bennett Industrial Park,N,Bennett Industrial Park,Park,47.91938594,58.30938505
,3604,1900 GRANT AVE,Shopping Center Ground,Parking Lot,,Grant Shopping Center,N,Grant Shopping Center,Shopping Center Ground,0.55826321,0.97098665
,4553,7601 BUIST AVE,House of Worship,,,Clearview United Methodist Church,Y,,,0.0988334,
,4554,7601 LANGDON ST,House of Worship,,,Philadelphia Gospel Hall,Y,,,0.06923748,
,4555,7602 OGONTZ AVE,School,Learning Center,,Memorable Moments Learning Center,Y,,,0.05177709,
,4556,7620 LINDBERGH BLVD,Shopping Center Ground,,,Lindenbergh Plaza,Y,Lindenbergh Plaza,Shopping Center Ground,0.56966784,2.29677826
,4557,811 S CHRIS COLUMBUS BLVD,Fire Station,,,Fire Marine 15,Y,,,0.80595395,
,4558,8113 THOURON AVE,House of Worship,,,Woodcrest United Church Of Chirst,Y,,,0.10106584,
,4569,2206-16 GREEN ST,House of Worship,,,Roman Catholic Chapel of Divine Love,Y,,,0.18651744,
,4570,1845 HARTRANFT ST,School,,,Holy Spirit School,Y,,,0.17918928,
,4739,818-24 PINE ST,Health Center,,,The Asthma Center,Y,,,0.24488147,
,4740,819-41 CHESTNUT ST,Building,,,833 Chestnut East,Y,,,1.51103484,
,4741,819-41 N 8TH ST,House of Worship,,,Ukrainian Cathedral Church,Y,,,0.51122305,
,4742,8200-22 E ROOSEVELT BLVD,Shopping Center Ground,,,Shopping Center,Y,Shopping Center,Shopping Center Ground,1.64611966,235.41966052
,4743,8200 ENTERPRISE AVE,PWD,,,Southwest Water Pollution Control Plant,Y,,,12.73102748,
,4744,8200 LINDBERGH BLVD,House of Worship,,,St Paul AME Church,Y,,,0.16950107,
,4745,8201-05 FRANKFORD AVE,Cemetery,,,Emmanuel Episcopal Cemetary,Y,,,0.00517333,
,4746,8201-05 FRANKFORD AVE,House of Worship,,,Emmanuel Resurrection Episcopal Church,Y,,,0.18591293,
,4572,191-99 E HUNTINGDON ST,School,Learning Center,,Ken Crest Services,Y,Ken Crest Services,School,0.13626087,0.51653828
,4747,8201-05 FRANKFORD AVE,House of Worship,,,Emmanuel Resurrection Episcopal Church,Y,Emmanuel Episcopal Cemetery,Cemetery,0.12653144,2.16014959
,4748,8201 TINICUM AVE,Fire Station,,,Fire Engine 69,Y,,,0.11691547,
,4749,8500 PICKERING AVE,Playground,,,Emanuel Recreation Center Building,Y,Dorthy Emanuel Recreation Center,Playground,0.46124225,3.67765764
,4750,8500 PICKERING AVE,School,Elementary School,,John F. McCloskey Elementary School,Y,,,0.81601805,
,4751,8501-19 STENTON AVE,House of Worship,,,Oxford Presbyterian Church,Y,,,0.36085361,
,4752,851 E TIOGA ST,Playground,,,Kensington Ramblers Recreation Center Building,Y,Kensington Ramblers Recreation Center / PAL,Park,0.34020142,0.45579382
,4753,851 W OLNEY AVE,Playground,,,Cherashore Playground Building,Y,Cherashore Playground,Park,0.06007932,5.35106899
,4920,8244 SUMMERDALE AVE,School,High School,,Stern Hebrew HS,Y,,,0.28829936,
,4921,8253-61 BUSTLETON AVE,Shopping Center Ground,,,Shopping Center,Y,Shopping Center,Shopping Center Ground,0.1180654,235.41966052
,4922,827-31 WALNUT ST,Theatre,,,Walnut Street Theatre,Y,,,0.32971452,
,4573,6325-43 FRANKFORD AVE,House of Worship,,,Kingdom Life Christian Center,Y,,,0.08263034,
,4923,8560 VERREE RD,Senior Care,Retirement Home,,Holy Redeemer Lafayette,Y,,,2.21224819,
,4924,8590-98 VERREE RD,House of Worship,,,St Stephan's Orthodox Cathedral,Y,,,0.23530567,
,4925,8600 RIDGE AVE,House of Worship,,,St Mary's Episcopal Church,Y,,,0.23912864,
,4926,8601 WISSAHICKON AVE,Equestrian Facility,Stables,,Courtesy Stable Barn,Y,Wissahickon Valley Park,Park,0.09569292,2053.98128525
,4927,8601 WISSAHICKON AVE,Playground,,,Houston Playground,Y,Wissahickon Valley Park,Park,0.00658468,2053.98128525
,4928,8601 WISSAHICKON AVE,Playground,,,Houston Playground Building,Y,Wissahickon Valley Park,Park,0.14409481,2053.98128525
,4929,869-79 CORINTHIAN AVE,House of Worship,,,New Macedonia Baptist Church,Y,,,0.09748748,
,4930,87-91 E HAINES ST,House of Worship,,,Providence Baptist Church,Y,,,0.10119587,
,4931,8700 GERMANTOWN AVE,House of Worship,,,Chestnut Hill Seventh-Day Adventist Church,Y,,,0.14347326,
,4932,200 S BROAD ST,Building,,,The Bellevue,Y,,,1.60033114,
,3605,1900 WAKELING ST,Playground,,,Gambrell Playground,N,,,0.51330826,
,3606,1900 WAKELING ST,Playground,,,Gambrell Recreation Center,N,Gambrell Recreation Center,Playground,10.80736102,11.03721957
,3612,750-62 S BROAD ST,House of Worship,,,Tindley Temple United Methodist Church,Y,,,0.61227515,
,3607,1905 BRIDGE ST,Cemetery,,,Mount Sinai Cemetery,N,Mount Sinai Cemetery,Cemetery,16.64219279,16.84681924
,3608,1916-28 WELSH RD,Shopping Center Ground,Parking Lot,,Bustleton Welsh Shopping Center ,N,Bustleton Welsh Shopping Center ,Shopping Center Ground,1.80173287,2.77887795
,3609,1927-41 W ONTARIO ST,Playground,,,Jerome Brown Playground,N,Jerome Brown Playground,Playground,1.24134007,1.29772224
,3610,1930-54 WELSH RD,Cemetery,,,St Lukes Memorial Church Cemetery,N,St Lukes Memorial Church Cemetery,Cemetery,0.93693263,0.9597771
,3611,745 S 12TH ST,House of Worship,,,Rising Sun Baptist Church,Y,,,0.14702006,
,4571,6901 HAWTHORNE ST,School,Day Care,,Apple Child Care Center,Y,,,0.1533298,
,4574,2709-11 N BROAD ST,School,Charter School,,Brightside Academy,Y,Brightside Academy,School,0.26144419,8.47441852
,4575,2709-11 N BROAD ST,School,Charter School,,KIPP Philadelphia Charter School,Y,,,0.3530057,
,4576,1101 ARCH ST,Building,,,Reading Terminal Market,Y,,,3.05751341,
,4577,1601 JOHN F KENNEDY BLVD,Building,,<Null>,One Penn Center,Y,,,1.07108592,
,4578,7401-27 LIMEKILN PIKE,School,Learning Center,,Masjidullah Early Child Care Academy,Y,,,0.43190493,
,4579,7111-13 GERMANTOWN AVE,House of Worship,,,Mt Airy Presbyterian Church,Y,,,0.10429784,
,4580,435 E ROOSEVELT BLVD,House of Worship,,,New Life Church-Philadelphia,Y,,,0.11755628,
,4581,401 E ROOSEVELT BLVD,House of Worship,,,St Ambrose Rectory,Y,,,0.14176097,
,4582,400-22 PINE ST,Cultural,,,Presbyterian Historical Society,Y,Old Pine Street Cemetery,Cemetery,0.25475372,1.52923216
,4583,800-34 WALNUT ST,University/College Ground,,,Jefferson Health - Washington Square,Y,Thomas Jeferson University,University/College Ground,0.34515175,25.17671239
,4765,5700-30 CITY AVE,University/College Ground,,,Lancaster Court,Y,St Joseph's University,University/College Ground,0.522718,59.59746664
,4584,3401-99 SPRUCE ST,University/College Ground,,,Garage 30,Y,University of Pennsylvania,University/College Ground,1.11920156,283.61382218
,4754,6901 RISING SUN AVE,House of Worship,,,Trinity Church Oxford,Y,Gibbons PAL Center,Youth Center,0.10891001,2.19879164
,4755,2005 MARKET ST,Building,,,Two Commerce Square,Y,,,1.20777542,
,4756,6376-78 CITY AVE,House of Worship,,,Overbrook Presbyterian Church,Y,,,0.139176,
,4757,6401 LORETTO AVE,School,Preschool,,Crystal River Academy Pre-K,Y,,,0.10305286,
,4763,6649 TULIP ST,School,Charter School,,Keystone Academy Charter School,Y,,,0.47922145,
,4764,6649 TULIP ST,House of Worship,,,St Leo's,Y,,,0.25567713,
,5014,5700-30 CITY AVE,University/College Ground,,,5920 City Avenue,Y,St Joseph's University,University/College Ground,0.07506501,59.59746664
,4758,1600-46 RACE ST,University/College Ground,,,Strayer University,Y,,,0.7226552,
,4759,1701-33 W GIRARD AVE,School,High School,,St Joseph's Preparatory School High School,Y,,,2.52063278,
,4760,6806 CASTOR AVE,School,Learning Center,,Shining Star Learning Center,Y,,,0.05934032,
,4761,6806 CASTOR AVE,School,Learning Center,,Keeping Kidz Happy,Y,,,0.03456338,
,4762,2445-63 EMERALD ST,School,Vocational School,,Kensington Culinary Arts High School / Kensington Health Sciences Academy,Y,,,0.84149423,
,5131,3401-99 SPRUCE ST,University/College Ground,,,Locust House,Y,University of Pennsylvania,University/College Ground,0.07601701,283.61382218
,4766,1201 S 23RD ST,Library,,,Library Branch - Queen Memorial,Y,,,0.25254465,
,4933,21 N CHRIS COLUMBUS BLVD,Pier,,,Pier 3 -  Condos,Y,,,2.26105969,
,4934,300-40 E LEHIGH AVE,House of Worship,,,Visitation Church,Y,,,0.3740606,
,4935,3519-33 N BROAD ST,Hospital,,,Shriners Hospitals For Children,Y,,,7.25237447,
,4936,1200 MARKET ST,Building,Hotel,1234 Market Street,Loews Philadelphia Hotel,Y,,,0.9605378,
,5257,,House of Worship,,,Archdiocese of Philadelphia,Y,,,0.2585703,
,5258,,Theatre,,,Philadelphia Arts Bank,Y,,,0.12116569,
,4937,9701 GERMANTOWN AVE,Library,,,Logue Library,Y,Chestnut Hill College,University/College Ground,0.26983081,64.86898205
,4938,907-37 MARKET ST,Shopping Center Ground,,801 Market St,The Gallery at Market East,Y,,,12.56103976,
,4939,157 W GIRARD AVE,House of Worship,,,Masjid Albani,Y,,,0.05464933,
,4940,2600 TASKER ST,House of Worship,,,Miracle Temple,Y,,,0.22875648,
,3616,7501 HAVERFORD AVE,House of Worship,,,Congregation Beth Yeshua,Y,,,0.15800442,
,5259,,Historic Landmark,,,B'nai Reuben Synagogue,Y,,,0.13046378,
,4941,2604-08 TASKER ST,School,Day Care,,Miracle Temple-Christ Daycare,Y,,,0.27447099,
,3617,7501 OGONTZ AVE,House of Worship,,,Philadelphia Deliverance,Y,,,0.15755653,
,3618,7501 WOODBINE AVE,School,Elementary School,,Robert Elementary School Lamberton School,Y,,,1.7683047,
,3619,7504 HAVERFORD AVE,School,Learning Center,,Overbrook Park Learning Center,Y,,,0.09754884,
,3620,7514 FRANKFORD AVE,Shopping Center Ground,,,Shops,Y,,,0.16189257,
,3621,7515-23 OGONTZ AVE,Fire Station,,,Fire Engine 73,Y,,,0.14570402,
,3622,805 N 63RD ST,School,Elementary School,,Nur Academy Elementary School,Y,,,0.03438039,
,3623,8060 WILLIAMS AVE,School,Elementary School,,Franklin S. Edmonds Elementary School,Y,,,1.26942253,
,3624,1025-33 MIFFLIN ST,Playground,,,Tolentine Community Park & Rec Center,N,,,0.44939056,
,3625,1036-66 N FRONT ST,Playground,,,Tip Top Playground,N,,,0.82138094,
,3613,7500 CENTRAL AVE,Hospital,,,Jeanes Hospital,Y,,,4.24870937,
,3614,7501-17 FRANKFORD AVE,House of Worship,,,Life Victory Church,Y,,,0.12281473,
,3615,7501 BROOKHAVEN RD,House of Worship,,,Living Water Baptist Church,Y,,,0.03519535,
,4585,3401-99 SPRUCE ST,University/College Ground,,,Christian Association,Y,University of Pennsylvania,University/College Ground,0.30062004,283.61382218
,4586,3401-99 SPRUCE ST,University/College Ground,,,Bookstore,Y,University of Pennsylvania,University/College Ground,0.37737435,283.61382218
,4587,3401-99 SPRUCE ST,University/College Ground,,,Institute of Contemporary Art,Y,University of Pennsylvania,University/College Ground,0.23765306,283.61382218
,4588,3711 MARKET ST,Health Center,,,University City Science Center,Y,University City Science Center,Health Center,0.50078337,1.81269475
,4589,3711 MARKET ST,Health Center,,,Penn Medicine University City,Y,University of Pennsylvania,University/College Ground,0.59307454,283.61382218
,4590,3401-99 SPRUCE ST,University/College Ground,,,Franklin Building,Y,University of Pennsylvania,University/College Ground,0.28804646,283.61382218
,4591,3401-99 SPRUCE ST,University/College Ground,,,English College House,Y,University of Pennsylvania,University/College Ground,0.37681902,283.61382218
,4592,3401-99 SPRUCE ST,University/College Ground,,,Tanenbaum Hall,Y,University of Pennsylvania,University/College Ground,0.58448736,283.61382218
,4593,3401-99 SPRUCE ST,University/College Ground,,,Silverman Hall,Y,University of Pennsylvania,University/College Ground,0.54460648,283.61382218
,4594,3401-99 SPRUCE ST,University/College Ground,,,Gittis Hall,Y,University of Pennsylvania,University/College Ground,0.30774496,283.61382218
,4943,,Complex,,,1200 Intrepid Avenue,Y,The Navy Yard,Complex,0.62183319,661.59294979
,4595,7000 N 15TH ST,Cemetery,,,Northwood Cemetery,N,Northwood Cemetery,Cemetery,75.97278672,76.1918588
,4767,,Complex,,,1413 Langley Ave,Y,The Navy Yard,Complex,0.08532184,661.59294979
,4768,,Complex,,,1701 Langley Ave,Y,The Navy Yard,Complex,3.1741202,661.59294979
,4769,,Complex,,,Five Crescent Drive,Y,The Navy Yard,Complex,1.3811817,661.59294979
,4944,,Complex,,,351 Rouse Boulevard,Y,The Navy Yard,Complex,0.62035457,661.59294979
,4945,,Complex,,,4701 League Island,Y,The Navy Yard,Complex,1.74374692,661.59294979
,4770,,Complex,,,1601 Langley Ave,Y,The Navy Yard,Complex,2.58780311,661.59294979
,4771,,Complex,,,4400 S Broad St,Y,The Navy Yard,Complex,0.59983741,661.59294979
,4772,,Complex,,,4619 S Broad St,Y,The Navy Yard,Complex,0.04157905,661.59294979
,4773,,Complex,,,Matarazzo & Milici Group (dental office),Y,The Navy Yard,Complex,0.50753775,661.59294979
,4774,7101-25 FRANKFORD AVE,Shopping Center Ground,Parking Lot,,Princeton Plaza,N,Princeton Plaza,Shopping Center Ground,0.40746806,0.84577193
,4775,7101-63 OGONTZ AVE,Shopping Center Ground,Parking Lot,,Shopping Center,N,Shopping Center,Shopping Center Ground,0.88017186,235.41966052
,4776,7101 DICKS AVE,Park,,,Elmwood Park,N,,,7.23636774,
,4942,,Complex,,,Navy Federal Credit Union,Y,The Navy Yard,Complex,0.6724169,661.59294979
,4946,,Complex,,,Galley Cafe,Y,The Navy Yard,Complex,0.56130189,661.59294979
,4947,,Complex,,,Nava Yoga Center,Y,The Navy Yard,Complex,0.56130189,661.59294979
,4948,,Complex,,,Vincera Institute (medical office),Y,The Navy Yard,Complex,0.56130189,661.59294979
,4949,,Complex,,,1000 Kitty Hawk Ave,Y,The Navy Yard,Complex,3.33223243,661.59294979
,4950,,Complex,,,5101 S 11th St,Y,The Navy Yard,Complex,2.85631059,661.59294979
,4951,,Complex,,,Jharoka Cafe,Y,The Navy Yard,Complex,1.77672098,661.59294979
,4952,,Complex,,,Wells Fargo Bank,Y,The Navy Yard,Complex,1.77672098,661.59294979
,4953,,Complex,,,1750 Kitty Hawk Ave,Y,The Navy Yard,Complex,1.315391,661.59294979
,4954,,Complex,,,2000 Kitty Hawk Ave,Y,The Navy Yard,Complex,0.55673323,661.59294979
,4955,1622-50 ARCH ST,Building,,,1650 Arch,Y,,,0.69543597,
,3626,1048-50 N 42ND ST,Park,,,42nd Street Park,N,,,1.04834334,
,3627,105 REED ST,Park,,,Howard & Reed Park,N,,,0.08702053,
,3629,1610 CHELTEN AVE,Playground,,,Morris Estate Recreation Center,N,Morris Estate Recreation Center,Playground,6.2207374,6.3888447
,3630,1627-29 ARCH ST,Park,,,Levy Park,N,,,0.23447426,
,3631,1630 DIAMOND ST,Playground,,,Diamond Street Shalom Park,N,Diamond Street Shalom Park,Playground,0.09915148,0.2944172
,3632,1675 S CHRIS COLUMBUS BLV,Shopping Center Ground,Parking Lot,,Columbus Crossing,N,Columbus Crossing,Shopping Center Ground,27.97786624,38.44182151
,3633,1701-21 FRANKFORD AVE,Park,,,Palmer Park,N,,,0.8202581,
,3634,1701-45 E WASHINGTON LN,Cemetery,,,Chelten Hills Cemetery,N,Chelten Hills Cemetery,Cemetery,28.98919615,29.52794778
,3635,1701 WELSH RD,Shopping Center Ground,Parking Lot,,Shopping Center,N,Shopping Center,Shopping Center Ground,0.94285746,235.41966052
,3636,1703-05 RODMAN ST,Park,,,Rodman Street Square,N,,,0.02316985,
,3637,2201-25 OREGON AVE,Shopping Center Ground,Parking Lot,,Girard Plaza,N,Girard Plaza,Shopping Center Ground,2.26154141,3.51325237
,4596,7001 GERMANTOWN AVE,Playground,,,Mt Airy Playground,N,Mt Airy Playground,Playground,3.97714495,4.07326693
,4597,851 E TIOGA ST,Playground,,,Kensington Ramblers Recreation Center / PAL,N,Kensington Ramblers Recreation Center / PAL,Playground,0.11559239,0.45579382
,4598,851 N 13TH ST,Park,,,13th and Poplar Street Square,N,,,0.33101484,
,4599,851 W OLNEY AVE,Playground,,,Cherashore Playground,N,Cherashore Playground,Playground,5.29098967,5.35106899
,4600,8556-76 BUSTLETON AVE,Shopping Center Ground,Parking Lot,,Pennypack Shopping Center,N,Pennypack Shopping Center,Shopping Center Ground,0.85703468,1.25022977
,4601,856 N LAWRENCE ST,Playground,,,Community Park,N,,,0.12294047,
,4602,8601 WISSAHICKON AVE,Equestrian Facility,Stables,,Courtesy Stable,N,Wissahickon Valley Park,Park,2.04209374,2053.98128525
,4603,8601 WISSAHICKON AVE,Playground,,,Houston Playground,N,Wissahickon Valley Park,Park,6.87212313,2053.98128525
,4604,8705 GERMANTOWN AVE,Shopping Center Ground,Parking Lot,,Top of the Hill Plaza,N,Top of the Hill Plaza,Shopping Center Ground,1.04368417,1.67973087
,4605,8725 VERREE RD,Playground,,,Baldi Playground,N,,,4.05270201,
,4606,8725 VERREE RD,Playground,,,Baldi School Playground,N,,,1.53472827,
,4607,815-23 CATHEDRAL RD,School,,,Immaculate Heart of Mary School,Y,,,0.82301254,
,4608,815-23 CATHEDRAL RD,House of Worship,,,Immaculate Heart of Mary,Y,,,0.42617879,
,4794,901-15 CHESTNUT ST,Building,,,925 Chestnut Building,Y,Thomas Jeferson University,University/College Ground,0.87782951,25.17671239
,4609,815 E WASHINGTON LN,School,Charter School,,"Wissahickon Charter School, Awbury Campus",Y,,,0.67680514,
,4777,9125 MARSHALL ST,Shopping Center Ground,Parking Lot,,Blue Grass Shopping Center,N,Blue Grass Shopping Center,Shopping Center Ground,5.26441494,7.41528128
,4778,9152 ACADEMY RD,Playground,,,Holme Playground,N,Holme Playground,Playground,10.30218248,11.76435159
,4779,917 SPRING ST,Playground,,,Chinese Christian Center Playground,N,,,0.12709446,
,4780,917 W BUTLER ST,Playground,,,Butler St Play Lot,N,,,0.1095539,
,4798,901 W SPENCER ST,House of Worship,,,Sabbath Faith Adventist Church,Y,,,0.23688797,
,4781,9173-75 E ROOSEVELT BLVD,Shopping Center Ground,Parking Lot,,Northeast Village Shopping Center,N,Northeast Village Shopping Center,Shopping Center Ground,14.03138537,18.85459176
,4782,919 LEVICK ST,Shopping Center Ground,Parking Lot,,Oxford Levick Center,N,Oxford Levick Center,Shopping Center Ground,3.22640821,4.01062517
,4783,852-58 N 40TH ST,House of Worship,,,Greater Saint John Ministries,Y,,,0.0614911,
,4784,853-55 E WOODLAWN ST,House of Worship,,,Original Glorious Church,Y,,,0.06977212,
,4785,854-60 N 15TH ST,House of Worship,,,Second Pilgrim Baptist Church,Y,,,0.17154279,
,4956,800 BARTLETT ST,Playground,,,Lackman Playground,N,Lackman Playground,Playground,11.87181738,11.987782
,4957,800 W CUMBERLAND ST,Park,,,Daniel Boyle Park,N,Daniel Boyle Park,Park,0.38585162,0.85187497
,4958,800 W CUMBERLAND ST,Playground,,,Veterans Playground,N,,,0.72172102,
,4959,801-41 E ATLANTIC ST,Playground,,,Ramblers Ballfield,N,,,2.72541484,
,4960,8100-16 E ROOSEVELT BLVD,Shopping Center Ground,Parking Lot,,Plaza,N,Plaza,Shopping Center Ground,0.75903651,10.47923837
,4961,8101 BUSTLETON AVE,Playground,,,Pelbano Playground,N,Pelbano Playground,Playground,7.93172327,10.87534198
,4962,8101 BUSTLETON AVE,Sports Complex,Recreation Center,,Pelbano Recreation Center,N,Pelbano Playground,Playground,2.1230998,10.87534198
,4963,811 ADAMS AVE,Shopping Center Ground,Parking Lot,,Adams Plaza,N,Adams Plaza,Shopping Center Ground,2.15060906,3.32362401
,4964,8199 GERMANTOWN AVE,Park,,,Buckley Park,N,,,0.17807496,
,4965,8200-22 E ROOSEVELT BLVD,Shopping Center Ground,Parking Lot,,Shopping Center,N,Shopping Center,Shopping Center Ground,3.39659284,235.41966052
,4966,8200 LYONS AVE,Park,,,82nd & Lyons Park,N,,,0.91161843,
,4967,8201-05 FRANKFORD AVE,Cemetery,,,Emmanuel Episcopal Cemetery,N,Emmanuel Episcopal Cemetery,Cemetery,2.03361816,2.16014959
,4968,823-27 SPRUCE ST,Cemetery,,,Mikveh Israel Cemetery,N,Mikveh Israel Cemetery,Cemetery,0.1965182,0.21989939
,4969,8230-36 RIDGE AVE,Cemetery,,,Roxborough Church Cemetery,N,,,0.83313591,
,4970,400-64 E ONTARIO ST,Playground,,,McVeigh Recreation Center,N,McVeigh Recreation Center,Playground,5.99141116,6.33905215
,3638,2201-35 COTTMAN AVE,Shopping Center Ground,Parking Lot,,Great Northeast Plaza,N,Great Northeast Plaza,Shopping Center Ground,10.59821959,14.06588525
,4795,901-15 W GIRARD AVE,Shopping Center Ground,,,9th Street Marketplace,Y,9th Street Marketplace,Shopping Center Ground,0.99033732,2.43199949
,3683,9901 E ROOSEVELT BLVD,Airport Ground,,,PNE - General Aviation Building,Y,Northeast Philadelphia Airport,Airport Ground,0.11880111,786.8278777
,3639,2201 S 16TH ST,Playground,,,Guerin Recreation Center,N,Guerin Recreation Center,Playground,1.61312725,2.09104098
,3640,2205 RICHMOND ST,Park,,,Riverside Industrial Park,N,Riverside Industrial Park,Park,0.62769463,1.68902574
,3643,2539-53 CASTOR AVE,Shopping Center Ground,Parking Lot,,Shopping Center,N,Shopping Center,Shopping Center Ground,15.715659,235.41966052
,3644,2545 E TIOGA ST,Cemetery,,,Saint Peters Cemetery,N,,,4.45757975,
,4796,901-33 S BROAD ST,School,High School,,Creative and Performing Arts High School,Y,,,1.21020585,
